Trade Date,Strike,Expiry Date,Call/Put,Last Trade Price,Bid Price,Ask Price,Bid Implied Volatility,Ask Implied Volatility,Open Interest,Volume,Delta,Gamma,Vega,Theta,Rho
2023-07-03,555,2024-06-21,c,0.07,0,4.87,0,0.2174,0,0,0.0054,0.0004,0.0596,-0.0012,0.0208
2023-07-03,560,2024-06-21,c,0.05,0,4.77,0,0.2224,2,0,0.0042,0.0003,0.0457,-0.0009,0.016
2023-07-03,565,2024-06-21,c,0.04,0,4.77,0,0.226,0,0,0.0032,0.0002,0.0342,-0.0007,0.0123
2023-07-03,570,2024-06-21,c,0.03,0,4.66,0,0.2309,1,0,0.0025,0.0002,0.0354,-0.0006,0.0096
2023-07-03,575,2024-06-21,c,0.02,0,4.7,0,0.2357,0,0,0.0019,0.0001,0.0266,-0.0004,0.0073
2023-07-03,580,2024-06-21,c,0.02,0,4.66,0,0.2404,0,0,0.0015,0.0001,0.0194,-0.0003,0.0056
2023-07-03,585,2024-06-21,c,0.01,0,4.7,0,0.245,1,0,0.0011,0.0001,0.0143,-0.0003,0.0042
2023-07-03,590,2024-06-21,c,0.01,0,4.56,0,0.248,0,0,0.0008,0.0001,0.0101,-0.0002,0.0032
2023-07-03,595,2024-06-21,c,0.01,0,4.6,0,0.2524,0,0,0.0006,0,0.0105,-0.0002,0.0024
2023-07-03,600,2024-06-21,c,0.01,0,4.55,0,0.2568,0,0,0.0005,0,0.0075,-0.0001,0.0018
2023-07-03,605,2024-06-21,c,0,0,4.6,0,0.2611,0,0,0.0003,0,0.0052,-0.0001,0.0013
2023-07-03,165,2024-06-21,p,0.06,0,3.37,0,0.5997,8,0,-0.0007,0.0001,0.0224,-0.0004,-0.2835
2023-07-03,170,2024-06-21,p,0.06,0,4.9,0,0.6328,2,0,-0.0015,0,0.024,-0.0009,-0.6587
2023-07-03,175,2024-06-21,p,0.08,0,4.84,0,0.6149,5,0,-0.0016,0.0001,0.0263,-0.0009,-0.6966
2023-07-03,180,2024-06-21,p,0.1,0,5,0,0.6001,3,0,-0.0018,0.0001,0.0327,-0.001,-0.7661
2023-07-03,185,2024-06-21,p,0.12,0,4.94,0,0.583,0,0,-0.0019,0.0001,0.0413,-0.001,-0.8121
2023-07-03,190,2024-06-21,p,0.16,0,5,0,0.5664,1,0,-0.002,0.0001,0.0416,-0.001,-0.8608
2023-07-03,195,2024-06-21,p,0.2,0,5.07,0,0.5504,1,0,-0.0021,0.0001,0.0526,-0.001,-0.9156
2023-07-03,200,2024-06-21,p,0.36,0.1,5,0.2915,0.5385,6,0,-0.0248,0.0002,0.0803,-0.0135,-11.6229
2023-07-03,205,2024-06-21,p,0.36,0.15,5.07,0.2949,0.5234,3,0,-0.0271,0.0002,0.0802,-0.0144,-12.7146
2023-07-03,210,2024-06-21,p,0.39,0.25,5,0.3037,0.5086,0,0,-0.0303,0.0002,0.0808,-0.0157,-14.253
2023-07-03,215,2024-06-21,p,0.44,0,5.07,0,0.4904,0,0,-0.0028,0.0002,0.1065,-0.0012,-1.1875
2023-07-03,220,2024-06-21,p,0.52,0,4.97,0,0.4763,2,0,-0.003,0.0002,0.1081,-0.0012,-1.274
2023-07-03,225,2024-06-21,p,0.66,0.41,5.07,0.2935,0.4666,0,0,-0.0364,0.0003,0.1282,-0.017,-16.9841
2023-07-03,230,2024-06-21,p,0.72,0,4.97,0,0.4492,1,0,-0.0035,0.0003,0.1359,-0.0013,-1.4699
2023-07-03,235,2024-06-21,p,0.85,0,5,0,0.4358,4,0,-0.0037,0.0003,0.1673,-0.0014,-1.5762
2023-07-03,240,2024-06-21,p,1.14,0.64,4.96,0.286,0.4264,206,0,-0.044,0.0004,0.1975,-0.0186,-20.3998
2023-07-03,245,2024-06-21,p,1.15,0,5,0,0.4098,1,0,-0.0043,0.0004,0.2062,-0.0015,-1.8214
2023-07-03,250,2024-06-21,p,2.11,0.84,3.77,0.2792,0.3748,7,0,-0.0444,0.0006,0.2915,-0.0172,-20.3266
2023-07-03,255,2024-06-21,p,2.44,0.9,3.7,0.2724,0.3609,26,0,-0.0461,0.0006,0.3445,-0.0171,-21.031
2023-07-03,260,2024-06-21,p,2.51,0.99,4.16,0.2683,0.3605,1,0,-0.0515,0.0007,0.3484,-0.0186,-23.5135
2023-07-03,265,2024-06-21,p,2.54,1.1,4.3,0.2635,0.351,2,0,-0.0549,0.0008,0.4061,-0.0191,-25.0328
2023-07-03,270,2024-06-21,p,2.51,1.09,3.86,0.2544,0.3315,4,0,-0.0551,0.0008,0.4136,-0.0182,-24.9423
2023-07-03,275,2024-06-21,p,2.54,2.35,2.8,0.2852,0.2962,29,1,-0.0613,0.0009,0.4761,-0.0196,-27.8177
2023-07-03,280,2024-06-21,p,2.75,2.57,2.96,0.2813,0.2908,23,0,-0.0668,0.001,0.4815,-0.0206,-30.2958
2023-07-03,285,2024-06-21,p,3,2.8,3.2,0.2762,0.285,0,0,-0.0722,0.0011,0.5489,-0.0215,-32.6974
2023-07-03,290,2024-06-21,p,3.21,2.96,3.36,0.2707,0.2789,11,0,-0.0777,0.0011,0.555,-0.0222,-35.154
2023-07-03,295,2024-06-21,p,3.47,3.3,3.7,0.2669,0.2748,3,0,-0.0847,0.0012,0.5603,-0.0233,-38.3638
2023-07-03,300,2024-06-21,p,3.68,3.56,3.85,0.2627,0.2681,25,0,-0.0913,0.0013,0.6316,-0.0241,-41.325
2023-07-03,305,2024-06-21,p,4.04,3.8,4.1,0.2562,0.2615,282,0,-0.0977,0.0014,0.6382,-0.0247,-44.1401
2023-07-03,310,2024-06-21,p,4.34,4.15,4.56,0.2516,0.258,9,0,-0.1062,0.0015,0.6432,-0.0258,-47.9795
2023-07-03,315,2024-06-21,p,4.56,4.5,4.8,0.2478,0.2524,108,0,-0.1149,0.0016,0.7161,-0.0268,-51.9086
2023-07-03,320,2024-06-21,p,5.07,4.76,5.27,0.2409,0.2482,23,0,-0.1235,0.0017,0.725,-0.0275,-55.7271
2023-07-03,325,2024-06-21,p,5.31,5.07,5.56,0.2365,0.2433,9,0,-0.1334,0.0019,0.7329,-0.0284,-60.2235
2023-07-03,330,2024-06-21,p,5.88,5.58,6.09,0.2317,0.2384,288,0,-0.1439,0.002,0.8106,-0.0292,-64.9179
2023-07-03,335,2024-06-21,p,6.21,5.96,6.46,0.2279,0.234,150,0,-0.1558,0.0021,0.8186,-0.0302,-70.2838
2023-07-03,340,2024-06-21,p,6.82,6.6,7.1,0.2236,0.2295,8,0,-0.1682,0.0023,0.8951,-0.031,-75.8968
2023-07-03,345,2024-06-21,p,7.17,6.95,7.45,0.2187,0.2242,7,0,-0.181,0.0025,0.9045,-0.0317,-81.6447
2023-07-03,350,2024-06-21,p,7.83,7.5,8.1,0.2136,0.2199,33,0,-0.195,0.0026,0.982,-0.0324,-87.9377
2023-07-03,355,2024-06-21,p,8.4,8.13,8.63,0.21,0.2149,116,0,-0.2102,0.0028,0.9939,-0.0331,-94.8518
2023-07-03,360,2024-06-21,p,9.13,8.9,9.4,0.206,0.2107,183,0,-0.2267,0.003,1.0677,-0.0338,-102.3272
2023-07-03,365,2024-06-21,p,9.74,9.52,10.02,0.2012,0.2057,117,0,-0.2437,0.0033,1.0811,-0.0342,-109.9617
2023-07-03,370,2024-06-21,p,10.58,10.4,10.8,0.1971,0.2005,30,0,-0.2618,0.0035,1.153,-0.0345,-118.1574
2023-07-03,375,2024-06-21,p,11.27,10.99,11.48,0.1913,0.1954,25,0,-0.2809,0.0037,1.1706,-0.0345,-126.7047
2023-07-03,380,2024-06-21,p,12.2,11.9,12.5,0.186,0.1907,7,1,-0.3015,0.004,1.2369,-0.0345,-135.9679
2023-07-03,385,2024-06-21,p,13.04,12.77,13.36,0.1816,0.1862,7,0,-0.3237,0.0043,1.2581,-0.0345,-146.0634
2023-07-03,390,2024-06-21,p,14.29,13.8,14.6,0.1758,0.1816,4,0,-0.3471,0.0045,1.3202,-0.0341,-156.5927
2023-07-03,395,2024-06-21,p,15.16,14.73,15.91,0.1708,0.1793,1,0,-0.3726,0.0049,1.3728,-0.0339,-168.3195
2023-07-03,400,2024-06-21,p,16.61,16.1,17,0.1657,0.172,4,0,-0.3988,0.0052,1.4031,-0.033,-180.0485
2023-07-03,405,2024-06-21,p,17.65,17.2,18.09,0.1603,0.1665,3,1,-0.4272,0.0055,1.4504,-0.0319,-192.8748
2023-07-03,410,2024-06-21,p,19.38,18.8,19.9,0.1547,0.1621,13,0,-0.4572,0.0058,1.4881,-0.0307,-206.5286
2023-07-03,415,2024-06-21,p,21.27,20.77,21.89,0.1499,0.1573,29,0,-0.4892,0.0062,1.5156,-0.0294,-221.1332
2023-07-03,420,2024-06-21,p,22.89,22.1,23.6,0.1429,0.1532,0,0,-0.523,0.0065,1.5334,-0.0275,-236.5013
2023-07-03,425,2024-06-21,p,25.33,24.52,26.14,0.1375,0.1488,1,0,-0.5582,0.0068,1.5885,-0.0254,-252.7113
2023-07-03,430,2024-06-21,p,27.4,26.7,28.2,0.1326,0.1439,1,0,-0.5947,0.0071,1.6042,-0.0231,-269.5956
2023-07-03,435,2024-06-21,p,30.38,29.89,31.31,0.1264,0.1387,0,0,-0.6338,0.0074,1.6113,-0.0202,-287.6161
2023-07-03,440,2024-06-21,p,33.35,31.59,33.97,0,0.135,0,0,-0.8252,0.0076,1.5988,0.0011,-359.2173
2023-07-03,445,2024-06-21,p,38.03,37.35,38.98,0,0.1374,0,0,-0.8594,0.0077,1.4988,0.0032,-377.189
2023-07-03,450,2024-06-21,p,41.89,40.73,43.81,0,0.1558,0,0,-0.8605,0.0077,1.4745,0.0025,-382.669
2023-07-03,455,2024-06-21,p,47.88,45.98,49.94,0,0.1672,0,0,-0.8713,0.0076,1.4401,0.0029,-391.785
2023-07-03,460,2024-06-21,p,51.74,49.38,53.95,0,0.1793,0,0,-0.8788,0.0074,1.3951,0.0031,-399.6134
2023-07-03,465,2024-06-21,p,57.17,54.5,59.5,0,0.1902,0,0,-0.8869,0.007,1.189,0.0035,-407.6095
2023-07-03,470,2024-06-21,p,61.65,59.1,63.96,0,0.1996,0,0,-0.8951,0.0066,1.1183,0.004,-415.6805
2023-07-03,475,2024-06-21,p,67.17,64.6,69.5,0,0.2089,0,0,-0.9023,0.006,1.0398,0.0045,-423.3109
2023-07-03,480,2024-06-21,p,71.45,68.9,73.76,0,0.2179,0,0,-0.9085,0.0055,0.9524,0.0049,-430.5872
2023-07-03,485,2024-06-21,p,77.17,74.6,79.5,0,0.2267,0,0,-0.914,0.005,0.8613,0.0053,-437.5544
2023-07-03,490,2024-06-21,p,81.35,78.8,83.66,0,0.2353,0,0,-0.9192,0.0044,0.7671,0.0057,-444.4284
2023-07-03,495,2024-06-21,p,87.17,84.6,89.5,0,0.2437,0,0,-0.9237,0.0039,0.6785,0.0061,-451.0235
2023-07-03,500,2024-06-21,p,91.25,88.6,93.56,0,0.2518,0,0,-0.9279,0.0034,0.5951,0.0064,-457.492
2023-07-03,505,2024-06-21,p,97.17,94.6,99.5,0,0.2599,0,0,-0.9316,0.003,0.5182,0.0067,-463.7715
2023-07-03,510,2024-06-21,p,100.98,98.44,103.28,0,0.2677,0,0,-0.935,0.0026,0.4435,0.007,-469.9675
2023-07-03,515,2024-06-21,p,107.17,104.5,109.5,0,0.2534,0,0,-0.9647,0.0018,0.2947,-0.0056,-486.1617
2023-07-03,520,2024-06-21,p,110.86,108.22,113.16,0,0.2605,0,0,-0.9664,0.0015,0.234,-0.0055,-491.6944
2023-07-03,525,2024-06-21,p,117.17,114.5,119.5,0,0.2674,0,0,-0.968,0.0012,0.2414,-0.0054,-497.1436
2023-07-03,530,2024-06-21,p,123.8,121.19,126.16,0,0.2743,0,0,-0.9695,0.001,0.1973,-0.0054,-502.5585
2023-07-03,535,2024-06-21,p,127.17,124.6,129.5,0,0.281,0,0,-0.9708,0.0008,0.1584,-0.0053,-507.9077
2023-07-03,540,2024-06-21,p,133.93,131.33,136.19,0,0.2864,0,0,-0.9726,0.0007,0.1268,-0.0051,-513.4356
2023-07-03,545,2024-06-21,p,137.17,134.5,139.5,0,0.2943,0,0,-0.9731,0.0006,0.0994,-0.0052,-518.5073
2023-07-03,550,2024-06-21,p,144.3,141.69,146.67,0,0.3006,0,0,-0.9742,0.0004,0.0791,-0.0051,-523.7654
2023-07-03,555,2024-06-21,p,146.19,143.74,148.4,0,0.3056,0,0,-0.9757,0.0004,0.0596,-0.0049,-529.1852
2023-07-03,560,2024-06-21,p,154.45,151.74,156.82,0,0.3132,0,0,-0.9761,0.0003,0.0457,-0.005,-534.1855
2023-07-03,565,2024-06-21,p,156.12,153.57,158.44,0,0.3193,0,0,-0.9769,0.0002,0.0342,-0.005,-539.3546
2023-07-03,570,2024-06-21,p,162.17,159.6,164.5,0,0.3254,0,0,-0.9777,0.0002,0.0354,-0.0049,-544.5178
2023-07-03,575,2024-06-21,p,165.78,163.13,168.09,0,0.3314,0,0,-0.9785,0.0001,0.0266,-0.0048,-549.6506
2023-07-03,580,2024-06-21,p,172.17,169.6,174.5,0,0.3374,0,0,-0.9792,0.0001,0.0194,-0.0048,-554.7563
2023-07-03,585,2024-06-21,p,175.69,173.05,178,0,0.3433,0,0,-0.9798,0.0001,0.0143,-0.0047,-559.8608
2023-07-03,590,2024-06-21,p,182.17,179.5,184.5,0,0.3491,0,0,-0.9804,0.0001,0.0101,-0.0047,-564.9196
2023-07-03,595,2024-06-21,p,185.3,182.66,187.6,0,0.3549,0,0,-0.9809,0,0.0105,-0.0047,-569.9804
2023-07-03,600,2024-06-21,p,192.17,189.5,194.5,0,0.3606,0,0,-0.9815,0,0.0075,-0.0046,-575.0428
2023-07-03,605,2024-06-21,p,195.2,192.65,197.5,0,0.3663,0,0,-0.982,0,0.0052,-0.0046,-580.0866
2023-07-03,165,2025-01-17,c,247.21,246.1,251,0,0.4982,5,0,0.9757,0.0001,0.0812,-0.0087,2.1774
2023-07-03,170,2025-01-17,c,239.83,238.78,243.62,0,0.4887,1,0,0.9742,0.0001,0.0988,-0.0097,2.258
2023-07-03,175,2025-01-17,c,238.11,237.1,242,0,0.4793,0,0,0.9728,0.0001,0.0996,-0.0106,2.3373
2023-07-03,180,2025-01-17,c,230.86,229.79,234.73,0,0.47,1,0,0.9713,0.0002,0.122,-0.0116,2.414
2023-07-03,185,2025-01-17,c,229.1,228,233,0,0.4602,0,0,0.9693,0.0002,0.1492,-0.0128,2.4826
2023-07-03,190,2025-01-17,c,221.98,220.89,225.83,0,0.4505,3,0,0.9674,0.0002,0.1512,-0.0138,2.5528
2023-07-03,195,2025-01-17,c,220.13,219.2,223.9,0.1969,0.4388,0,0,0.9654,0.0002,0.1842,-0.0149,2.6198
2023-07-03,200,2025-01-17,c,218.55,217.46,222.43,0.1935,0.4318,22,0,0.9632,0.0003,0.2225,-0.0161,2.6831
2023-07-03,205,2025-01-17,c,211.22,210.1,215,0.2296,0.4226,0,0,0.961,0.0003,0.2254,-0.0172,2.7466
2023-07-03,210,2025-01-17,c,209.54,208.24,213.31,0.2226,0.4135,0,0,0.9586,0.0003,0.2534,-0.0184,2.8073
2023-07-03,215,2025-01-17,c,201.03,199.76,204.63,0.2441,0.4041,0,0,0.9558,0.0003,0.275,-0.0196,2.8633
2023-07-03,220,2025-01-17,c,200.97,199.45,204.52,0.2368,0.3948,38,0,0.9528,0.0004,0.327,-0.0209,2.917
2023-07-03,225,2025-01-17,c,192.34,190.82,195.69,0.2455,0.3858,2,0,0.9497,0.0004,0.3319,-0.0222,2.9696
2023-07-03,230,2025-01-17,c,191.96,190.41,195.39,0.244,0.3767,0,0,0.9481,0.0004,0.3343,-0.023,3.0341
2023-07-03,235,2025-01-17,c,183.69,181.78,186.75,0.2368,0.3682,0,0,0.9432,0.0005,0.397,-0.0246,3.0703
2023-07-03,240,2025-01-17,c,180.57,178.6,183.5,0.2396,0.3593,1,0,0.9399,0.0005,0.4025,-0.0258,3.1195
2023-07-03,245,2025-01-17,c,174.78,172.55,177.51,0.2317,0.3503,1,0,0.9362,0.0006,0.4686,-0.027,3.166
2023-07-03,250,2025-01-17,c,171.85,169.5,174.5,0.2285,0.3416,2,0,0.9331,0.0006,0.4738,-0.0281,3.2167
2023-07-03,255,2025-01-17,c,166.28,164.12,169.08,0.2428,0.3409,1,0,0.928,0.0007,0.5493,-0.0296,3.2502
2023-07-03,260,2025-01-17,c,163.31,161.1,166,0.2406,0.3322,7,0,0.9246,0.0007,0.555,-0.0306,3.2979
2023-07-03,265,2025-01-17,c,158.07,157.01,159.88,0.2781,0.3235,1,0,0.9201,0.0008,0.5628,-0.0318,3.3361
2023-07-03,270,2025-01-17,c,155.56,154.2,156.9,0.2727,0.3134,0,0,0.9161,0.0009,0.641,-0.0328,3.3788
2023-07-03,275,2025-01-17,c,149.79,148.4,150.98,0.2688,0.3063,1,0,0.9111,0.0009,0.6496,-0.034,3.4131
2023-07-03,280,2025-01-17,c,146.92,145.5,148.5,0.2628,0.3044,1,0,0.9074,0.001,0.6555,-0.0348,3.4588
2023-07-03,285,2025-01-17,c,140.92,139.55,142.32,0.2585,0.2956,1,0,0.9031,0.001,0.7392,-0.0358,3.4987
2023-07-03,290,2025-01-17,c,138.21,136.9,139.5,0.254,0.2871,1,0,0.8982,0.0011,0.7474,-0.0367,3.5339
2023-07-03,295,2025-01-17,c,132.44,131.05,133.92,0.2493,0.2846,1,0,0.8916,0.0012,0.8279,-0.038,3.5554
2023-07-03,300,2025-01-17,c,129.71,128.3,131,0.2445,0.2764,13,0,0.885,0.0013,0.8491,-0.0392,3.5774
2023-07-03,305,2025-01-17,c,127.04,125.65,128.59,0.2393,0.2719,2,0,0.8787,0.0014,0.8596,-0.0402,3.6021
2023-07-03,310,2025-01-17,c,121.18,119.8,122.2,0.2351,0.2614,3,0,0.872,0.0014,0.9522,-0.0412,3.6235
2023-07-03,315,2025-01-17,c,118.46,117.24,119.98,0.2322,0.2602,2,0,0.8652,0.0015,0.9634,-0.0421,3.6441
2023-07-03,320,2025-01-17,c,112.87,111.4,113.9,0.2263,0.2514,2,0,0.8586,0.0016,0.9741,-0.043,3.6672
2023-07-03,325,2025-01-17,c,110.26,109.11,111.95,0.2247,0.2512,1,0,0.8515,0.0017,1.0663,-0.0438,3.6862
2023-07-03,330,2025-01-17,c,104.02,102.71,104.8,0.2205,0.24,17,0,0.8434,0.0018,1.0797,-0.0447,3.6973
2023-07-03,335,2025-01-17,c,102.28,100.89,104.04,0.2171,0.2442,3,0,0.8346,0.0019,1.1731,-0.0456,3.7038
2023-07-03,340,2025-01-17,c,96.17,94.86,97.64,0.2144,0.2379,3,0,0.8254,0.0021,1.1886,-0.0464,3.7059
2023-07-03,345,2025-01-17,c,94.27,92.97,95.11,0.2111,0.2283,25,0,0.8159,0.0022,1.2046,-0.0472,3.7066
2023-07-03,350,2025-01-17,c,88.05,86.97,89.75,0.2078,0.2293,15,0,0.8059,0.0023,1.2953,-0.0479,3.7043
2023-07-03,355,2025-01-17,c,84.95,83.8,85.5,0.2037,0.2167,7,0,0.7957,0.0024,1.3125,-0.0485,3.6997
2023-07-03,360,2025-01-17,c,80.42,79.43,81.61,0.2014,0.2171,67,0,0.7844,0.0026,1.3994,-0.0492,3.6873
2023-07-03,365,2025-01-17,c,77.34,76.3,78.7,0.1974,0.2143,45,0,0.7727,0.0027,1.4196,-0.0497,3.672
2023-07-03,370,2025-01-17,c,72.71,71.78,73.36,0.1935,0.2043,10,1,0.7608,0.0029,1.4985,-0.0502,3.6551
2023-07-03,375,2025-01-17,c,69.58,68.9,70.3,0.1904,0.1996,13,0,0.7479,0.003,1.5212,-0.0506,3.6314
2023-07-03,380,2025-01-17,c,65.3,64.55,65.93,0.1865,0.1955,22,0,0.7343,0.0032,1.5925,-0.0509,3.6023
2023-07-03,385,2025-01-17,c,62.47,61.5,63.4,0.1821,0.1938,74,0,0.72,0.0033,1.6188,-0.0511,3.5672
2023-07-03,390,2025-01-17,c,58.28,57.42,59.5,0.1789,0.1914,60,0,0.7052,0.0035,1.6795,-0.0513,3.5299
2023-07-03,395,2025-01-17,c,55.44,54.5,56,0.1749,0.1837,2,0,0.6894,0.0037,1.7099,-0.0513,3.4837
2023-07-03,400,2025-01-17,c,51.31,50.4,52.38,0.1709,0.1823,67,0,0.6729,0.0039,1.7596,-0.0513,3.4338
2023-07-03,405,2025-01-17,c,48.54,47.6,49.6,0.1669,0.178,5,0,0.6555,0.004,1.7949,-0.0511,3.377
2023-07-03,410,2025-01-17,c,44.67,43.88,45.27,0.1637,0.1713,21,1,0.6372,0.0042,1.8332,-0.0508,3.3129
2023-07-03,415,2025-01-17,c,41.96,41.2,42.7,0.1601,0.1681,5,0,0.6178,0.0044,1.8751,-0.0504,3.2415
2023-07-03,420,2025-01-17,c,39.45,38.91,39.93,0.158,0.1633,9,3,0.5975,0.0046,1.902,-0.0497,3.1632
2023-07-03,425,2025-01-17,c,35.82,35.1,36.9,0.1531,0.1625,12,0,0.5761,0.0048,1.9137,-0.049,3.0771
2023-07-03,430,2025-01-17,c,33.2,32.63,33.54,0.1496,0.1542,8,0,0.5537,0.005,1.9686,-0.0481,2.9829
2023-07-03,435,2025-01-17,c,29.81,29.4,30.2,0.1461,0.1501,5,1,0.53,0.0052,1.9701,-0.0471,2.8787
2023-07-03,440,2025-01-17,c,27.46,27.1,27.81,0.1427,0.1462,19,1,0.5054,0.0053,1.9571,-0.0459,2.7667
2023-07-03,445,2025-01-17,c,24.33,24.04,24.73,0.1398,0.1433,32,0,0.4798,0.0055,2.0261,-0.0446,2.6456
2023-07-03,450,2025-01-17,c,22.42,22.03,22.74,0.1363,0.1398,86,0,0.4536,0.0056,2.0004,-0.0431,2.5168
2023-07-03,455,2025-01-17,c,19.69,19.27,20.07,0.1329,0.137,2,0,0.4274,0.0057,1.9627,-0.0417,2.3873
2023-07-03,460,2025-01-17,c,17.58,17.2,17.9,0.1296,0.1333,47,0,0.3992,0.0057,1.9164,-0.0397,2.2452
2023-07-03,465,2025-01-17,c,15.42,15.07,15.77,0.1268,0.1306,0,0,0.3705,0.0058,1.8589,-0.0377,2.0975
2023-07-03,470,2025-01-17,c,13.69,13.4,14,0.1244,0.1278,69,0,0.3415,0.0058,1.7919,-0.0355,1.9452
2023-07-03,475,2025-01-17,c,11.95,11.6,12.3,0.1219,0.1257,22,0,0.313,0.0057,1.7129,-0.0333,1.7927
2023-07-03,480,2025-01-17,c,10.54,10.2,10.9,0.1198,0.1237,81,0,0.285,0.0056,1.6248,-0.0311,1.6409
2023-07-03,485,2025-01-17,c,9.1,8.81,9.4,0.1181,0.1216,0,0,0.2581,0.0054,1.7225,-0.0288,1.4927
2023-07-03,490,2025-01-17,c,7.96,7.7,8.3,0.1163,0.1201,40,0,0.2328,0.0052,1.6204,-0.0266,1.3517
2023-07-03,495,2025-01-17,c,6.85,6.53,7.13,0.1145,0.1186,2,0,0.2099,0.005,1.504,-0.0246,1.2227
2023-07-03,500,2025-01-17,c,5.98,5.7,6.3,0.1134,0.1178,15,0,0.1888,0.0047,1.3796,-0.0227,1.1027
2023-07-03,505,2025-01-17,c,5.16,4.94,5.44,0.1131,0.117,3,0,0.171,0.0044,1.2391,-0.0211,1.0006
2023-07-03,510,2025-01-17,c,4.49,4.3,4.7,0.1124,0.1155,2,0,0.1543,0.0041,1.2935,-0.0195,0.9046
2023-07-03,515,2025-01-17,c,3.81,3.66,4.05,0.1117,0.1152,0,0,0.1408,0.0039,1.1407,-0.0182,0.8266
2023-07-03,520,2025-01-17,c,3.48,2.75,3.9,0.1068,0.1179,0,0,0.1293,0.0036,0.9858,-0.0172,0.7592
2023-07-03,525,2025-01-17,c,2.95,2.77,3.46,0.1115,0.1186,5,0,0.1174,0.0033,1.0192,-0.0159,0.69
2023-07-03,530,2025-01-17,c,2.66,2.35,2.85,0.1105,0.1162,3,0,0.1075,0.0031,0.8729,-0.015,0.6325
2023-07-03,535,2025-01-17,c,2.29,1.67,2.89,0.1054,0.1202,0,0,0.0972,0.0029,0.9036,-0.0138,0.5722
2023-07-03,540,2025-01-17,c,1.96,1.4,2.5,0.1052,0.1201,2,0,0.0875,0.0027,0.7716,-0.0127,0.5158
2023-07-03,545,2025-01-17,c,1.75,1.27,2.18,0.1063,0.1195,0,0,0.0784,0.0024,0.7986,-0.0116,0.4629
2023-07-03,550,2025-01-17,c,1.52,1.34,1.74,0.1114,0.1177,33,0,0.07,0.0022,0.6778,-0.0106,0.4138
2023-07-03,555,2025-01-17,c,1.49,1.17,1.62,0.1113,0.119,4,0,0.0623,0.002,0.5664,-0.0096,0.3688
2023-07-03,560,2025-01-17,c,1.33,0.45,3.28,0.0977,0.1446,0,0,0.055,0.0018,0.5867,-0.0086,0.3261
2023-07-03,565,2025-01-17,c,1.22,0.1,3.25,0.0825,0.1472,28,0,0.0496,0.0017,0.4823,-0.008,0.2943
2023-07-03,570,2025-01-17,c,1.01,0.25,2.98,0.0952,0.1487,3,0,0.0433,0.0015,0.5027,-0.0071,0.2573
2023-07-03,575,2025-01-17,c,0.92,0.2,2.1,0.095,0.1402,2,0,0.0394,0.0014,0.4064,-0.0065,0.2342
2023-07-03,580,2025-01-17,c,0.78,0.15,2.63,0.0943,0.1513,0,0,0.0344,0.0013,0.421,-0.0058,0.2047
2023-07-03,585,2025-01-17,c,0.71,0.1,1.7,0.0922,0.1406,101,0,0.0313,0.0012,0.3382,-0.0054,0.1861
2023-07-03,590,2025-01-17,c,0.62,0.05,1.49,0.088,0.1403,0,0,0.028,0.001,0.3471,-0.0049,0.1665
2023-07-03,595,2025-01-17,c,0.54,0.15,1.3,0.1016,0.1396,0,0,0.0243,0.0009,0.2789,-0.0043,0.1449
2023-07-03,165,2025-01-17,p,0.5,0.5,2.92,0.351,0.471,23,0,-0.0206,0.0001,0.0812,-0.0091,-16.0751
2023-07-03,170,2025-01-17,p,0.5,0.3,3.1,0.319,0.4626,37,0,-0.0198,0.0001,0.0988,-0.0084,-15.1976
2023-07-03,175,2025-01-17,p,0.43,0.35,3.17,0.3154,0.4529,4,0,-0.0214,0.0001,0.0996,-0.0088,-16.4558
2023-07-03,180,2025-01-17,p,0.52,0.4,3.3,0.3118,0.4431,1,0,-0.0231,0.0002,0.122,-0.0092,-17.7323
2023-07-03,185,2025-01-17,p,0.64,0.2,3.36,0.278,0.4332,0,0,-0.0214,0.0002,0.1492,-0.0081,-16.1992
2023-07-03,190,2025-01-17,p,0.77,0.25,3.5,0.2769,0.4237,8,0,-0.0234,0.0002,0.1512,-0.0086,-17.687
2023-07-03,195,2025-01-17,p,0.9,0.35,3.46,0.2802,0.4119,2,0,-0.0258,0.0002,0.1842,-0.0093,-19.496
2023-07-03,200,2025-01-17,p,1.07,0.4,3.5,0.2769,0.4003,40,0,-0.0274,0.0003,0.2225,-0.0095,-20.659
2023-07-03,205,2025-01-17,p,1.24,0.56,3.85,0.2806,0.3965,0,0,-0.0313,0.0003,0.2254,-0.0106,-23.6666
2023-07-03,210,2025-01-17,p,1.39,0.7,3.9,0.2824,0.3873,5,0,-0.0344,0.0003,0.2534,-0.0114,-26.027
2023-07-03,215,2025-01-17,p,1.62,0.81,4.15,0.2794,0.3806,8,0,-0.0373,0.0003,0.275,-0.012,-28.1825
2023-07-03,220,2025-01-17,p,1.83,0.85,4.2,0.2738,0.3719,6,0,-0.0395,0.0004,0.327,-0.0122,-29.7881
2023-07-03,225,2025-01-17,p,2.1,0.96,4.47,0.2702,0.3656,11,0,-0.0426,0.0004,0.3319,-0.0128,-32.1183
2023-07-03,230,2025-01-17,p,2.55,1.79,4.57,0.2933,0.359,4,0,-0.0511,0.0004,0.3343,-0.0152,-38.9554
